id_candidato,id_vacante,proceso,fecha,id_rechazo,cambio_vacante
1200,2610,4,20180313,0,0
1201,2631,1,20180226,0,0
1201,2631,2,20180226,0,0
1201,2631,3,20180308,0,0
1201,2631,4,20180313,0,0
1202,2501,1,20180309,0,0
1202,2501,2,20180311,0,0
1202,2501,3,20180309,0,0
1202,2501,4,20180313,0,0
1203,2350,1,20180312,0,0
1203,2350,2,20180312,0,0
1203,2350,3,20180314,0,0
1203,2350,4,20180316,0,0
1204,2433,1,20180312,0,0
1204,2433,2,20180313,0,0
1204,2433,3,20180314,0,0
1204,2433,4,20180316,0,0
1205,2394,1,20180308,0,0
1205,2394,2,20180308,0,0
1205,2394,3,20180314,0,0
1205,2394,4,20180316,0,0
1206,2345,1,20180306,0,0
1206,2345,2,20180306,0,0
1206,2345,3,20180313,0,0
1206,2345,4,20180316,0,0
1207,2580,1,20180308,0,0
1207,2580,2,20180308,0,0
1207,2580,3,20180313,0,0
1207,2580,4,20180316,0,0
1208,2581,1,20180313,0,0
1208,2581,2,20180314,0,0
1208,2581,3,20180315,0,0
1208,2581,4,20180320,0,0
1209,2416,1,20180307,0,0
1209,2416,2,20180307,0,0
1209,2416,3,20180315,0,0
1209,2416,4,20180320,0,0
1210,2320,1,20180315,0,0
1210,2320,2,20180315,0,0
1210,2320,3,20180316,0,0
1210,2320,4,20180320,0,0
1211,2381,1,20180313,0,0
1211,2381,2,20180315,0,0
1211,2381,3,20180316,0,0
1211,2381,4,20180320,0,0
1212,2309,1,20180309,0,0
1212,2309,2,20180309,0,0
1212,2309,3,20180315,0,0
1212,2309,4,20180320,0,0
1213,2551,1,20180313,0,0
1213,2551,2,20180313,0,0
1213,2551,3,20180315,0,0
1213,2551,4,20180320,0,0
1214,2350,1,20180312,0,0
1214,2350,2,20180312,0,0
1214,2350,3,20180315,0,0
1214,2350,4,20180320,0,0
1215,2426,1,20180313,0,0
1215,2426,2,20180313,0,0
1215,2426,3,20180315,0,0
1215,2426,4,20180320,0,0
1216,2566,1,20180312,0,0
1216,2566,2,20180314,0,0
1216,2566,3,20180316,0,0
1216,2566,4,20180320,0,0
1217,2380,1,20180313,0,0
1217,2380,2,20180313,0,0
1217,2380,3,20180316,0,0
1217,2380,4,20180320,0,0
1218,2611,1,20180313,0,0
1218,2611,2,20180313,0,0
1218,2611,3,20180315,0,0
1218,2611,4,20180320,0,0
1219,2313,1,20180312,0,0
1219,2313,2,20180312,0,0
1219,2313,3,20180315,0,0
1219,2313,4,20180320,0,0
1220,2319,1,20180312,0,0
1220,2319,2,20180313,0,0
1220,2319,3,20180315,0,0
1220,2319,4,20180320,0,0
1221,2318,1,20180309,0,0
1221,2318,2,20180309,0,0
1221,2318,3,20180315,0,0
1221,2318,4,20180320,0,0
1222,2577,1,20180313,0,0
1222,2577,2,20180314,0,0
1222,2577,3,20180316,0,0
1222,2577,4,20180320,0,0
1223,2382,1,20180313,0,0
1223,2382,2,20180313,0,0
1223,2382,3,20180316,0,0
1223,2382,4,20180320,0,0
1224,2462,1,20180313,0,0
1224,2462,2,20180314,0,0
1224,2462,3,20180315,0,0
1224,2462,4,20180320,0,0
1225,2483,1,20180313,0,0
1225,2483,2,20180313,0,0
1225,2483,3,20180315,0,0
1225,2483,4,20180320,0,0
1226,2397,1,20180320,0,0
1226,2397,2,20180320,0,0
1226,2397,3,20180322,0,0
1226,2397,4,20180326,0,0
1227,2397,1,20180320,0,0
1227,2397,2,20180321,0,0
1227,2397,3,20180322,0,0
1227,2397,4,20180326,0,0
1228,2424,1,20180312,0,0
1228,2424,2,20180312,0,0
1228,2424,3,20180320,0,0
1228,2424,4,20180326,0,0
1229,2452,1,20180314,0,0
1229,2452,2,20180314,0,0
1229,2452,3,20180320,0,0
1229,2452,4,20180326,0,0
1230,2379,1,20180320,0,0
1230,2379,2,20180320,0,0
1230,2379,3,20180322,0,0
1230,2379,4,20180326,0,0
1231,2582,1,20180320,0,0
1231,2582,2,20180321,0,0
1231,2582,3,20180322,0,0
1231,2582,4,20180326,0,0
1232,2502,1,20180320,0,0
1232,2502,2,20180320,0,0
1232,2502,3,20180322,0,0
1232,2502,4,20180326,0,0
1233,2487,1,20180320,0,0
1233,2487,2,20180320,0,0
1233,2487,3,20180323,0,0
1233,2487,4,20180330,0,0
1234,2488,1,20180326,0,0
1234,2488,2,20180326,0,0
1234,2488,3,20180327,0,0
1234,2488,4,20180328,0,0
1235,2452,1,20180322,0,0
1235,2452,2,20180323,0,0
1235,2452,3,20180323,0,0
1235,2452,4,20180329,0,0
1236,2430,1,20180327,0,0
1236,2430,2,20180330,0,0
1236,2430,3,20180329,0,0
1236,2430,4,20180402,0,0
1237,2322,1,20180326,0,0
1237,2322,2,20180327,0,0
1237,2322,3,20180329,0,0
1237,2322,4,20180402,0,0
1238,2321,1,20180320,0,0
1238,2321,2,20180322,0,0
1238,2321,3,20180329,0,0
1238,2321,4,20180402,0,0
1239,2521,1,20180323,0,0
1239,2521,2,20180325,0,0
1239,2521,3,20180327,0,0
1239,2521,4,20180402,0,0
1240,2494,1,20180328,0,0
1240,2494,2,20180329,0,0
1240,2494,3,20180330,0,0
1240,2494,4,20180403,0,0
1241,2541,1,20180327,0,0
1241,2541,2,20180327,0,0
1241,2541,3,20180329,0,0
1241,2541,4,20180402,0,0
1242,2510,1,20180327,0,0
1242,2510,2,20180328,0,0
1242,2510,3,20180329,0,0
1242,2510,4,20180402,0,0
1243,2397,1,20180328,0,0
1243,2397,2,20180328,0,0
1243,2397,3,20180329,0,0
1243,2397,4,20180404,0,0
1244,2470,1,20180326,0,0
1244,2470,2,20180326,0,0
1244,2470,3,20180328,0,0
1244,2470,4,20180404,0,0
1245,2620,1,20180402,0,0
1245,2620,2,20180403,0,0
1245,2620,3,20180404,0,0
1245,2620,4,20180406,0,0
1246,2372,1,20180402,0,0
1246,2372,2,20180402,0,0
1246,2372,3,20180404,0,0
1246,2372,4,20180406,0,0
1247,2471,1,20180402,0,0
1247,2471,2,20180402,0,0
1247,2471,3,20180406,0,0
1247,2471,4,20180410,0,0
1248,2609,1,20180304,0,0
1248,2609,2,20180306,0,0
1248,2609,3,20180406,0,0
1248,2609,4,20180410,0,0
1249,2512,1,20180405,0,0
1249,2512,2,20180405,0,0
1249,2512,3,20180406,0,0
1249,2512,4,20180410,0,0
1250,2558,1,20180403,0,0
1250,2558,2,20180404,0,0
1250,2558,3,20180406,0,0
1250,2558,4,20180410,0,0
1251,2582,1,20180404,0,0
1251,2582,2,20180405,0,0
1251,2582,3,20180406,0,0
1251,2582,4,20180410,0,0
1252,2328,1,20180404,0,0
1252,2328,2,20180407,0,0
1252,2328,3,20180406,0,0
1252,2328,4,20180410,0,0
1253,2443,1,20180403,0,0
1253,2443,2,20180403,0,0
1253,2443,3,20180406,0,0
1253,2443,4,20180410,0,0
1254,2542,1,20180403,0,0
1254,2542,2,20180403,0,0
1254,2542,3,20180406,0,0
1254,2542,4,20180410,0,0
1255,2542,1,20180403,0,0
1255,2542,2,20180403,0,0
1255,2542,3,20180406,0,0
1255,2542,4,20180410,0,0
1256,2449,1,20180404,0,0
1256,2449,2,20180404,0,0
1256,2449,3,20180406,0,0
1256,2449,4,20180410,0,0
1257,2555,1,20180411,0,0
1257,2555,2,20180411,0,0
1257,2555,3,20180412,0,0
1257,2555,4,20180412,0,0
1258,2406,1,20180409,0,0
1258,2406,2,20180409,0,0
1258,2406,3,20180411,0,0
1258,2406,4,20180413,0,0
1259,2411,1,20180413,0,0
1259,2411,2,20180413,0,0
1259,2411,3,20180413,0,0
1259,2411,4,20180417,0,0
1260,2329,1,20180411,0,0
1260,2329,2,20180412,0,0
1260,2329,3,20180412,0,0
1260,2329,4,20180416,0,0
1261,2571,1,20180410,0,0
1261,2571,2,20180410,0,0
1261,2571,3,20180412,0,0
1261,2571,4,20180416,0,0
1262,2384,1,20180409,0,0
1262,2384,2,20180409,0,0
1262,2384,3,20180412,0,0
1262,2384,4,20180416,0,0
1263,2420,1,20180410,0,0
1263,2420,2,20180410,0,0
1263,2420,3,20180412,0,0
1263,2420,4,20180416,0,0
1264,2617,1,20180411,0,0
1264,2617,2,20180412,0,0
1264,2617,3,20180412,0,0
1264,2617,4,20180416,0,0
1265,2367,1,20180411,0,0
1265,2367,2,20180412,0,0
1265,2367,3,20180412,0,0
1265,2367,4,20180416,0,0
1266,2315,1,20180410,0,0
1266,2315,2,20180411,0,0
1266,2315,3,20180412,0,0
1266,2315,4,20180416,0,0
1267,2612,1,20180411,0,0
1267,2612,2,20180412,0,0
1267,2612,3,20180413,0,0
1267,2612,4,20180417,0,0
1268,2498,1,20180413,0,0
1268,2498,2,20180414,0,0
1268,2498,3,20180413,0,0
1268,2498,4,20180417,0,0
1270,2520,1,20180411,0,0
1270,2520,2,20180412,0,0
1270,2520,3,20180413,0,0
1270,2520,4,20180417,0,0
1271,2590,1,20180411,0,0
1271,2590,2,20180411,0,0
1271,2590,3,20180413,0,0
1271,2590,4,20180416,0,0
1272,2590,1,20180409,0,0
1272,2590,2,20180410,0,0
1272,2590,3,20180412,0,0
1272,2590,4,20180417,0,0
1273,2599,1,20180411,0,0
1273,2599,2,20180413,0,0
1273,2599,3,20180413,0,0
1273,2599,4,20180417,0,0
1274,2629,1,20180412,0,0
1274,2629,2,20180412,0,0
1274,2629,3,20180414,0,0
1274,2629,4,20180417,0,0
1275,2544,1,20180410,0,0
1275,2544,2,20180410,0,0
1275,2544,3,20180413,0,0
1275,2544,4,20180417,0,0
1276,2629,1,20180412,0,0
1276,2629,2,20180413,0,0
1276,2629,3,20180414,0,0
1276,2629,4,20180417,0,0
1277,2434,1,20180413,0,0
1277,2434,2,20180415,0,0
1277,2434,3,20180416,0,0
1277,2434,4,20180419,0,0
1278,2618,1,20180413,0,0
1278,2618,2,20180414,0,0
1278,2618,3,20180417,0,0
1278,2618,4,20180420,0,0
1279,2356,1,20180413,0,0
1279,2356,2,20180414,0,0
1279,2356,3,20180417,0,0
1279,2356,4,20180420,0,0
1280,2378,1,20180416,0,0
1280,2378,2,20180416,0,0
1280,2378,3,20180418,0,0
1280,2378,4,20180420,0,0
1281,2469,1,20180412,0,0
1281,2469,2,20180413,0,0
1281,2469,3,20180420,0,0
1281,2469,4,20180423,0,0
1282,2416,1,20180418,0,0
1282,2416,2,20180420,0,0
1282,2416,3,20180420,0,0
1282,2416,4,20180424,0,0
1283,2504,1,20180416,0,0
1283,2504,2,20180416,0,0
1283,2504,3,20180419,0,0
1283,2504,4,20180423,0,0
1284,2503,1,20180416,0,0
1284,2503,2,20180416,0,0
1284,2503,3,20180419,0,0
1284,2503,4,20180423,0,0
1285,2490,1,20180419,0,0
1285,2490,2,20180420,0,0
1285,2490,3,20180420,0,0
1285,2490,4,20180425,0,0
1286,2518,1,20180419,0,0
1286,2518,2,20180421,0,0
1286,2518,3,20180420,0,0
1286,2518,4,20180424,0,0
1287,2462,1,20180419,0,0
1287,2462,2,20180419,0,0
1287,2462,3,20180420,0,0
1287,2462,4,20180424,0,0
1288,2427,1,20180417,0,0
1288,2427,2,20180418,0,0
1288,2427,3,20180420,0,0
1288,2427,4,20180424,0,0
1289,2632,1,20180419,0,0
1289,2632,2,20180420,0,0
1289,2632,3,20180420,0,0
1289,2632,4,20180424,0,0
1290,2529,1,20180416,0,0
1290,2529,2,20180419,0,0
1290,2529,3,20180420,0,0
1290,2529,4,20180424,0,0
1291,2594,1,20180417,0,0
1291,2594,2,20180417,0,0
1291,2594,3,20180420,0,0
1291,2594,4,20180424,0,0
1292,2438,1,20180217,0,0
1292,2438,2,20180217,0,0
1292,2438,3,20180420,0,0
1292,2438,4,20180424,0,0
1293,2431,1,20180417,0,0
1293,2431,2,20180417,0,0
1293,2431,3,20180420,0,0
1293,2431,4,20180424,0,0
1294,2600,1,20180416,0,0
1294,2600,2,20180419,0,0
1294,2600,3,20180420,0,0
1294,2600,4,20180425,0,0
1295,2479,1,20180420,0,0
1295,2479,2,20180420,0,0
1295,2479,3,20180423,0,0
1295,2479,4,20180426,0,0
1296,2495,1,20180412,0,0
1296,2495,2,20180412,0,0
1296,2495,3,20180423,0,0
1296,2495,4,20180425,0,0
1297,2385,1,20180424,0,0
1297,2385,2,20180424,0,0
1297,2385,3,20180426,0,0
1297,2385,4,20180430,0,0
1298,2421,1,20180424,0,0
1298,2421,2,20180424,0,0
1298,2421,3,20180426,0,0
1298,2421,4,20180430,0,0
1299,2435,1,20180423,0,0
1299,2435,2,20180424,0,0
1299,2435,3,20180426,0,0
1299,2435,4,20180430,0,0
1300,2584,1,20180424,0,0
1300,2584,2,20180424,0,0
1300,2584,3,20180426,0,0
1300,2584,4,20180430,0,0
1301,2445,1,20180424,0,0
1301,2445,2,20180425,0,0
1301,2445,3,20180426,0,0
1301,2445,4,20180430,0,0
1302,2445,1,20180424,0,0
1302,2445,2,20180424,0,0
1302,2445,3,20180426,0,0
1302,2445,4,20180430,0,0
1303,2359,1,20180420,0,0
1303,2359,2,20180420,0,0
1303,2359,3,20180424,0,0
1303,2359,4,20180430,0,0
1304,2464,1,20180423,0,0
1304,2464,2,20180424,0,0
1304,2464,3,20180426,0,0
1304,2464,4,20180430,0,0
1305,2371,1,20180129,0,0
1305,2371,2,20180129,0,0
1305,2371,5,20180130,10,0
1306,2462,1,20180411,0,0
1306,2462,2,20180411,0,0
1306,2462,5,20180412,16,0
1307,2613,1,20180424,0,0
1307,2613,2,20180426,0,0
1307,2613,5,20180425,2,0
1308,2411,1,20180404,0,0
1308,2411,2,20180404,0,0
1309,2526,1,20180313,0,0
1309,2526,2,20180313,0,0
1309,2526,5,20180314,2,0
1310,2556,1,20180416,0,0
1310,2556,2,20180416,0,0
1310,2556,5,20180417,1,0
1311,2323,1,20180416,0,0
1311,2323,2,20180417,0,0
1311,2323,5,20180417,1,0
1312,2400,1,20180430,0,0
1312,2400,2,20180501,0,0
1312,2400,3,20180503,0,0
1312,2400,4,20180507,0,0
1313,2592,1,20180424,0,0
1313,2592,2,20180424,0,0
1313,2592,5,20180425,5,0
1314,2312,1,20180226,0,0
1314,2312,2,20180227,0,0
1314,2312,5,20180227,16,0
1315,2510,1,20180306,0,0
1315,2510,2,20180307,0,0
1315,2510,5,20180307,16,0
1316,2541,1,20180306,0,0
1316,2541,2,20180306,0,0
1316,2541,5,20180307,10,0
1317,2318,1,20180309,0,0
1317,2318,2,20180311,0,0
1317,2318,5,20180310,16,0
1318,2517,1,20180115,0,0
1318,2517,2,20180115,0,0
1318,2517,5,20180116,1,0
1319,2334,1,20180226,0,0
1319,2334,2,20180226,0,0
1319,2334,5,20180227,16,0
1320,2358,1,20180222,0,0
1320,2358,2,20180223,0,0
1320,2358,5,20180223,2,0
1321,2327,1,20180404,0,0
1321,2327,2,20180405,0,0
1321,2327,5,20180405,1,0
1322,2354,1,20180221,0,0
1322,2354,3,20180223,0,0
1322,2354,4,20180227,0,0
1323,2437,1,20180502,0,0
1323,2437,2,20180502,0,0
1323,2437,3,20180404,0,0
1323,2437,4,20180408,0,0
1324,2385,1,20180129,0,0
1324,2385,2,20180129,0,0
1324,2385,5,20180130,2,0
1325,2508,1,20180112,0,0
1325,2508,2,20180112,0,0
1325,2508,5,20180113,2,0
1326,2422,1,20180111,0,0
1326,2422,2,20180113,0,0
1326,2422,5,20180112,1,0
1327,2355,1,20180306,0,0
1327,2355,2,20180307,0,0
1327,2355,3,20180309,0,0
1327,2355,4,20180313,0,0
1328,2620,1,20180327,0,0
1328,2620,2,20180330,0,0
1328,2620,5,20180328,16,0
1329,2613,1,20180412,0,0
1329,2613,2,20180413,0,0
1329,2613,5,20180413,2,0
1330,2374,1,20180109,0,0
1330,2374,2,20180110,0,0
1330,2374,5,20180110,1,0
1331,2637,1,20180402,0,0
1331,2637,2,20180402,0,0
1331,2637,5,20180403,2,0
1332,2431,1,20180327,0,0
1332,2431,2,20180327,0,0
1332,2431,5,20180328,1,0
1333,2327,1,20180323,0,0
1333,2327,2,20180324,0,0
1333,2327,5,20180324,2,0
1334,2527,1,20180109,0,0
1334,2527,2,20180110,0,0
1334,2527,5,20180110,1,0
1335,2356,1,20180315,0,0
1335,2356,2,20180316,0,0
1335,2356,5,20180316,9,0
1336,2514,1,20180316,0,0
1336,2514,2,20180316,0,0
1336,2514,5,20180317,9,0
1337,2451,1,20180312,0,0
1337,2451,2,20180312,0,0
1337,2451,5,20180313,2,0
1338,2310,1,20180320,0,0
1338,2310,2,20180320,0,0
1338,2310,5,20180321,1,0
1339,2582,1,20180320,0,0
1339,2582,2,20180320,0,0
1339,2582,5,20180321,2,0
1340,2320,1,20180313,0,0
1340,2320,2,20180314,0,0
1340,2320,5,20180314,1,0
1341,2551,1,20180313,0,0
1341,2551,2,20180314,0,0
1341,2551,5,20180314,1,0
1342,2397,1,20180320,0,0
1342,2397,2,20180321,0,0
1342,2397,5,20180321,13,0
1343,2320,1,20180313,0,0
1343,2320,2,20180314,0,0
1343,2320,5,20180314,2,0
1344,2319,1,20180312,0,0
1344,2319,2,20180313,0,0
1344,2319,5,20180313,1,0
1345,2404,1,20180312,0,0
1345,2404,2,20180314,0,0
1345,2404,5,20180313,13,0
1346,2558,1,20180312,0,0
1346,2559,1,20180503,0,0
1346,2558,2,20180312,0,0
1346,2559,2,20180504,0,0
1346,2559,3,20180504,0,0
1346,2559,4,20180511,0,0
1346,2558,5,20180313,9,0
1347,2327,1,20180302,0,0
1347,2327,2,20180303,0,0
1347,2327,5,20180303,16,0
1348,2314,1,20180404,0,0
1348,2314,2,20180404,0,0
1349,2413,1,20180504,0,0
1349,2413,2,20180505,0,0
1350,2639,1,20180313,0,0
1350,2639,2,20180314,0,0
1350,2639,5,20180314,16,0
1351,2502,1,20180313,0,0
1351,2502,2,20180313,0,0
1351,2502,5,20180314,1,0
1352,2494,1,20180309,0,0
1352,2494,2,20180309,0,0
1352,2494,5,20180310,1,0
1353,2555,1,20180308,0,0
1353,2555,2,20180309,0,0
1353,2555,5,20180309,2,0
1355,2502,1,20180313,0,0
1355,2502,2,20180313,0,0
1355,2502,5,20180314,2,0
1356,2451,1,20180307,0,0
1356,2451,2,20180307,0,0
1356,2451,5,20180308,1,0
1357,2416,1,20180307,0,0
1357,2416,2,20180307,0,0
1357,2416,5,20180308,13,0
1359,2503,1,20180411,0,0
1359,2503,2,20180412,0,0
1359,2503,5,20180412,2,0
1360,2451,1,20180306,0,0
1360,2451,2,20180306,0,0
1360,2451,5,20180307,1,0
1361,2416,1,20180307,0,0
1361,2416,2,20180308,0,0
1361,2416,5,20180308,16,0
1362,2382,1,20180108,0,0
1362,2382,2,20180109,0,0
1362,2382,5,20180109,1,0
1363,2510,1,20180226,0,0
1363,2510,2,20180227,0,0
1363,2510,5,20180227,1,0
1364,2424,1,20180227,0,0
1364,2424,2,20180227,0,0
1364,2424,5,20180228,13,0
1365,2494,1,20180223,0,0
1365,2494,2,20180223,0,0
1365,2494,5,20180224,1,0
1366,2547,1,20180223,0,0
1366,2547,2,20180223,0,0
1366,2547,5,20180224,1,0
1367,2595,1,20180306,0,0
1367,2595,2,20180306,0,0
1367,2595,5,20180307,1,0
1368,2318,1,20180223,0,0
1368,2318,2,20180223,0,0
1368,2318,5,20180224,1,0
1369,2585,1,20180426,0,0
1369,2585,2,20180427,0,0
1370,2443,1,20180221,0,0
1370,2443,2,20180221,0,0
1370,2443,5,20180222,9,0
1371,2517,1,20180420,0,0
1371,2517,2,20180421,0,0
1371,2517,5,20180421,5,0
1372,2344,1,20180221,0,0
1372,2344,2,20180222,0,0
1372,2344,5,20180222,1,0
1373,2574,1,20180208,0,0
1373,2574,2,20180208,0,0
1373,2574,5,20180209,16,0
1374,2424,1,20180219,0,0
1374,2424,2,20180220,0,0
1374,2424,5,20180220,1,0
1375,2310,1,20180404,0,0
1375,2310,2,20180404,0,0
1375,2310,5,20180405,6,0
1376,2534,1,20180207,0,0
1376,2534,2,20180208,0,0
1376,2534,5,20180208,2,0
1377,2326,1,20180131,0,0
1377,2326,2,20180201,0,0
1377,2326,5,20180201,1,0
1378,2400,1,20180504,0,0
1378,2400,2,20180504,0,0
1379,2609,1,20180206,0,0
1379,2609,2,20180206,0,0
1379,2609,5,20180207,2,0
1380,2569,1,20180430,0,0
1380,2569,2,20180430,0,0
1380,2569,3,20180504,0,0
1380,2569,4,20180509,0,0
1381,2492,1,20180101,0,0
1381,2492,2,20180101,0,0
1381,2492,5,20180102,3,0
1382,2439,1,20180409,0,0
1382,2439,2,20180410,0,0
1382,2439,5,20180410,2,0
1383,2330,1,20180426,0,0
1383,2330,2,20180426,0,0
1383,2330,5,20180427,5,0
1384,2526,1,20180320,0,0
1384,2526,2,20180320,0,0
1384,2526,5,20180321,11,0
1385,2558,1,20180131,0,0
1385,2558,2,20180201,0,0
1385,2558,5,20180201,2,0
1386,2503,1,20180320,0,0
1386,2503,2,20180321,0,0
1386,2503,5,20180321,11,0
1387,2608,1,20180101,0,0
1387,2608,2,20180101,0,0
1387,2608,5,20180102,16,0
1388,2306,1,20180320,0,0
1388,2306,2,20180320,0,0
